,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
109,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0
110,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0
111,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0
112,68.0,73.0,68.0,60.0,73.0,77.0,77.0,250.0,83.0,83.0,88.0,62.0,73.0,73.0,54.0,74.0,100.0,76.0,57.0,51.0,66.0,76.0,58.0,58.0,59.0,100.0,66.0,56.0,56.0,63.0,63.0
113,73.0,57.0,57.0,55.0,55.0,55.0,62.0,49.0,58.0,58.0,58.0,58.0,62.0,62.0,82.0,82.0,58.0,58.0,61.0,79.0,79.0,82.0,44.0,44.0,43.0,83.0,83.0,0.0,43.0,44.0,60.0
114,89.0,78.0,85.0,70.0,100.0,75.0,68.0,59.0,100.0,80.0,78.0,68.0,68.0,75.0,70.0,100.0,72.0,83.0,78.0,59.0,100.0,100.0,69.0,63.0,67.0,78.0,100.0,100.0,100.0,78.0,100.0
115,64.0,62.0,62.0,100.0,100.0,100.0,62.0,74.0,100.0,100.0,100.0,63.0,58.0,58.0,42.0,58.0,56.0,56.0,100.0,76.0,76.0,76.0,58.0,56.0,47.0,76.0,76.0,40.0,41.0,41.0,41.0
116,250.0,250.0,250.0,255.0,250.0,250.0,250.0,255.0,250.0,250.0,250.0,250.0,250.0,250.0,255.0,255.0,250.0,250.0,250.0,255.0,255.0,255.0,250.0,250.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0
117,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0
118,250.0,250.0,250.0,250.0,255.0,250.0,250.0,250.0,250.0,255.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,74.0,74.0,250.0,67.0,250.0,250.0,68.0,68.0,250.0,250.0
119,250.0,68.0,250.0,250.0,250.0,250.0,69.0,74.0,250.0,250.0,250.0,250.0,250.0,66.0,59.0,74.0,74.0,250.0,63.0,60.0,75.0,90.0,79.0,56.0,63.0,63.0,100.0,57.0,71.0,64.0,62.0
120,55.0,55.0,55.0,51.0,82.0,82.0,82.0,56.0,56.0,56.0,61.0,61.0,82.0,51.0,55.0,55.0,81.0,81.0,61.0,41.0,82.0,82.0,83.0,52.0,83.0,83.0,55.0,46.0,55.0,55.0,54.0
121,72.0,72.0,73.0,67.0,72.0,63.0,65.0,53.0,66.0,76.0,69.0,69.0,66.0,68.0,66.0,76.0,71.0,71.0,65.0,67.0,72.0,70.0,64.0,63.0,68.0,100.0,74.0,69.0,68.0,100.0,72.0
122,59.0,59.0,59.0,52.0,59.0,59.0,64.0,52.0,52.0,52.0,51.0,100.0,100.0,65.0,49.0,49.0,58.0,64.0,100.0,43.0,100.0,49.0,49.0,49.0,43.0,43.0,45.0,45.0,51.0,45.0,54.0
123,100.0,100.0,100.0,84.0,100.0,84.0,66.0,100.0,84.0,100.0,74.0,84.0,71.0,100.0,88.0,100.0,100.0,83.0,100.0,90.0,73.0,88.0,79.0,63.0,100.0,100.0,77.0,63.0,100.0,100.0,100.0
124,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0
125,100.0,83.0,100.0,63.0,83.0,60.0,60.0,82.0,82.0,100.0,70.0,82.0,82.0,66.0,62.0,100.0,75.0,75.0,70.0,51.0,85.0,77.0,77.0,79.0,71.0,71.0,73.0,41.0,61.0,100.0,83.0
126,100.0,100.0,70.0,100.0,100.0,61.0,61.0,68.0,68.0,68.0,61.0,55.0,55.0,67.0,100.0,66.0,68.0,68.0,68.0,100.0,100.0,66.0,66.0,47.0,72.0,100.0,100.0,45.0,69.0,69.0,77.0
127,77.0,68.0,77.0,63.0,63.0,83.0,83.0,86.0,86.0,70.0,70.0,83.0,66.0,66.0,50.0,76.0,86.0,70.0,70.0,38.0,50.0,50.0,76.0,76.0,47.0,80.0,80.0,45.0,45.0,52.0,69.0
128,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0
129,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0
130,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,100.0,80.0,250.0,250.0,250.0,79.0,250.0,250.0,70.0,250.0,250.0,250.0,250.0,56.0,250.0,250.0,50.0,76.0,58.0,76.0
131,51.0,41.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,63.0,100.0,100.0,40.0,40.0,100.0,100.0,100.0,250.0,56.0,58.0,38.0,38.0,250.0,39.0,39.0,250.0,38.0,38.0,39.0
132,56.0,250.0,56.0,61.0,250.0,250.0,250.0,250.0,61.0,250.0,250.0,63.0,70.0,76.0,39.0,250.0,250.0,250.0,250.0,250.0,250.0,39.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0
133,100.0,41.0,100.0,71.0,41.0,41.0,52.0,65.0,55.0,41.0,41.0,52.0,52.0,52.0,74.0,65.0,55.0,55.0,55.0,47.0,74.0,74.0,100.0,100.0,250.0,250.0,75.0,250.0,250.0,250.0,250.0
134,85.0,85.0,85.0,48.0,83.0,77.0,77.0,47.0,78.0,78.0,56.0,81.0,81.0,59.0,84.0,84.0,74.0,50.0,56.0,47.0,47.0,75.0,42.0,74.0,82.0,82.0,48.0,38.0,82.0,82.0,79.0
135,80.0,80.0,80.0,75.0,80.0,77.0,77.0,75.0,75.0,75.0,77.0,79.0,79.0,66.0,75.0,75.0,78.0,48.0,48.0,70.0,74.0,74.0,65.0,65.0,74.0,74.0,74.0,53.0,69.0,60.0,68.0
136,250.0,250.0,250.0,255.0,250.0,250.0,250.0,255.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0
137,250.0,45.0,250.0,47.0,75.0,80.0,74.0,77.0,47.0,75.0,74.0,250.0,57.0,79.0,77.0,66.0,73.0,73.0,76.0,56.0,69.0,77.0,66.0,73.0,52.0,70.0,66.0,47.0,52.0,71.0,79.0
138,71.0,54.0,54.0,75.0,75.0,72.0,250.0,71.0,75.0,75.0,250.0,250.0,47.0,47.0,42.0,60.0,60.0,60.0,51.0,42.0,42.0,250.0,60.0,60.0,40.0,40.0,40.0,42.0,40.0,40.0,69.0
139,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,71.0,74.0,250.0,250.0,250.0,250.0,250.0,71.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0
140,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0
141,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,50.0,61.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0
142,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,60.0,60.0,250.0,79.0,79.0,250.0,64.0,64.0,60.0,60.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0
143,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0
144,100.0,55.0,83.0,57.0,250.0,100.0,100.0,80.0,80.0,81.0,77.0,100.0,80.0,53.0,250.0,79.0,74.0,50.0,77.0,48.0,82.0,76.0,58.0,74.0,58.0,82.0,79.0,53.0,54.0,250.0,81.0
145,75.0,57.0,57.0,57.0,57.0,57.0,76.0,69.0,76.0,76.0,76.0,78.0,78.0,78.0,73.0,73.0,73.0,76.0,77.0,67.0,67.0,67.0,250.0,250.0,67.0,67.0,70.0,250.0,250.0,70.0,250.0
146,100.0,53.0,78.0,78.0,80.0,77.0,100.0,75.0,55.0,64.0,73.0,53.0,77.0,100.0,62.0,71.0,48.0,53.0,53.0,67.0,250.0,250.0,70.0,64.0,67.0,64.0,250.0,250.0,250.0,250.0,250.0
147,250.0,250.0,51.0,250.0,250.0,250.0,250.0,250.0,250.0,51.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,59.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,67.0,66.0,100.0,67.0,61.0
148,49.0,54.0,62.0,65.0,62.0,61.0,54.0,66.0,66.0,70.0,62.0,78.0,65.0,60.0,62.0,62.0,55.0,79.0,53.0,60.0,100.0,78.0,55.0,63.0,61.0,61.0,66.0,64.0,64.0,50.0,50.0
149,56.0,65.0,64.0,50.0,50.0,56.0,56.0,68.0,68.0,59.0,64.0,64.0,49.0,49.0,51.0,51.0,53.0,53.0,64.0,68.0,68.0,68.0,56.0,68.0,68.0,65.0,85.0,67.0,85.0,66.0,84.0
150,77.0,77.0,47.0,78.0,84.0,63.0,58.0,78.0,68.0,65.0,60.0,71.0,56.0,61.0,76.0,63.0,65.0,60.0,65.0,41.0,82.0,76.0,40.0,74.0,82.0,74.0,250.0,250.0,250.0,250.0,250.0
151,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,52.0,81.0,81.0,48.0,48.0
152,49.0,49.0,44.0,81.0,83.0,52.0,52.0,55.0,61.0,49.0,49.0,75.0,75.0,52.0,32.0,32.0,38.0,70.0,70.0,73.0,73.0,35.0,36.0,69.0,69.0,69.0,52.0,50.0,52.0,44.0,47.0
153,50.0,48.0,47.0,49.0,49.0,50.0,49.0,48.0,47.0,250.0,47.0,46.0,49.0,46.0,250.0,250.0,250.0,250.0,46.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0
154,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,100.0,66.0,100.0,66.0,81.0
155,73.0,60.0,55.0,79.0,70.0,67.0,78.0,63.0,64.0,100.0,66.0,69.0,64.0,61.0,65.0,66.0,75.0,62.0,52.0,60.0,60.0,66.0,54.0,60.0,60.0,69.0,69.0,65.0,65.0,65.0,65.0
156,65.0,61.0,62.0,62.0,62.0,44.0,61.0,61.0,78.0,59.0,56.0,62.0,62.0,44.0,46.0,59.0,60.0,56.0,56.0,57.0,43.0,55.0,54.0,54.0,55.0,54.0,63.0,59.0,65.0,58.0,76.0
157,67.0,67.0,0.0,0.0,0.0,0.0,0.0,56.0,63.0,57.0,79.0,60.0,53.0,0.0,50.0,64.0,52.0,52.0,34.0,63.0,63.0,68.0,39.0,63.0,51.0,59.0,59.0,59.0,60.0,58.0,58.0
158,44.0,44.0,57.0,57.0,59.0,44.0,57.0,57.0,57.0,51.0,75.0,57.0,59.0,59.0,41.0,60.0,75.0,75.0,53.0,54.0,67.0,60.0,47.0,54.0,40.0,54.0,58.0,63.0,63.0,63.0,73.0
159,63.0,55.0,63.0,63.0,73.0,73.0,65.0,65.0,57.0,71.0,71.0,61.0,61.0,55.0,35.0,35.0,48.0,48.0,30.0,66.0,66.0,54.0,24.0,66.0,66.0,47.0,66.0,59.0,81.0,62.0,62.0
160,71.0,72.0,43.0,75.0,74.0,74.0,58.0,64.0,64.0,71.0,67.0,75.0,47.0,55.0,100.0,65.0,62.0,59.0,65.0,62.0,100.0,100.0,250.0,250.0,68.0,68.0,49.0,49.0,49.0,65.0,65.0
161,65.0,65.0,61.0,61.0,61.0,65.0,65.0,41.0,41.0,61.0,57.0,61.0,61.0,61.0,50.0,50.0,50.0,57.0,53.0,55.0,55.0,50.0,41.0,41.0,43.0,41.0,79.0,77.0,79.0,27.0,31.0
162,72.0,72.0,250.0,27.0,24.0,250.0,50.0,72.0,64.0,250.0,250.0,250.0,250.0,71.0,250.0,250.0,250.0,250.0,35.0,52.0,63.0,250.0,46.0,42.0,42.0,61.0,43.0,44.0,43.0,59.0,45.0
163,44.0,44.0,59.0,59.0,61.0,61.0,61.0,51.0,63.0,46.0,53.0,53.0,53.0,53.0,44.0,44.0,47.0,47.0,53.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,73.0,76.0,76.0,74.0,72.0
164,57.0,56.0,63.0,63.0,62.0,60.0,56.0,71.0,61.0,73.0,71.0,48.0,68.0,60.0,56.0,49.0,49.0,32.0,57.0,35.0,62.0,47.0,58.0,42.0,26.0,39.0,49.0,57.0,49.0,57.0,57.0
165,42.0,42.0,45.0,45.0,44.0,44.0,42.0,57.0,57.0,73.0,73.0,45.0,44.0,44.0,61.0,72.0,72.0,73.0,35.0,41.0,61.0,38.0,250.0,250.0,250.0,250.0,73.0,250.0,250.0,250.0,250.0
166,250.0,250.0,250.0,250.0,250.0,250.0,250.0,58.0,59.0,250.0,250.0,250.0,250.0,250.0,32.0,32.0,250.0,250.0,250.0,56.0,61.0,250.0,47.0,27.0,27.0,41.0,76.0,75.0,75.0,44.0,69.0
167,57.0,70.0,76.0,67.0,69.0,57.0,57.0,46.0,70.0,63.0,76.0,67.0,67.0,44.0,64.0,52.0,63.0,60.0,60.0,35.0,64.0,53.0,31.0,52.0,52.0,51.0,72.0,59.0,72.0,59.0,59.0
168,59.0,61.0,59.0,52.0,52.0,51.0,57.0,68.0,68.0,48.0,48.0,48.0,51.0,57.0,51.0,45.0,45.0,38.0,38.0,250.0,51.0,35.0,250.0,250.0,250.0,23.0,73.0,73.0,73.0,65.0,73.0
169,55.0,71.0,76.0,65.0,65.0,54.0,48.0,45.0,65.0,74.0,76.0,57.0,57.0,54.0,61.0,63.0,32.0,50.0,47.0,69.0,43.0,63.0,49.0,64.0,33.0,34.0,61.0,38.0,60.0,51.0,39.0
170,39.0,38.0,33.0,44.0,51.0,51.0,51.0,38.0,51.0,33.0,44.0,44.0,51.0,38.0,33.0,33.0,31.0,31.0,31.0,33.0,33.0,33.0,0.0,250.0,250.0,250.0,71.0,63.0,71.0,62.0,59.0
171,63.0,65.0,65.0,62.0,59.0,41.0,33.0,57.0,56.0,61.0,36.0,65.0,39.0,45.0,45.0,28.0,61.0,36.0,40.0,62.0,60.0,17.0,38.0,0.0,0.0,32.0,69.0,67.0,69.0,65.0,63.0
172,63.0,42.0,65.0,63.0,63.0,63.0,42.0,39.0,56.0,57.0,67.0,40.0,40.0,63.0,35.0,37.0,53.0,67.0,40.0,50.0,35.0,53.0,17.0,17.0,50.0,43.0,250.0,250.0,250.0,250.0,55.0
173,32.0,250.0,52.0,250.0,250.0,34.0,37.0,250.0,250.0,56.0,45.0,28.0,38.0,34.0,32.0,40.0,0.0,45.0,28.0,47.0,24.0,40.0,0.0,250.0,0.0,250.0,68.0,52.0,52.0,250.0,250.0
174,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0
175,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,67.0,59.0,59.0,59.0,62.0
176,37.0,36.0,49.0,48.0,48.0,32.0,36.0,250.0,250.0,63.0,63.0,38.0,250.0,32.0,70.0,70.0,23.0,250.0,38.0,44.0,50.0,0.0,250.0,26.0,0.0,0.0,51.0,51.0,51.0,35.0,35.0
177,35.0,41.0,24.0,24.0,35.0,35.0,41.0,41.0,41.0,250.0,24.0,24.0,24.0,24.0,21.0,21.0,21.0,0.0,0.0,21.0,21.0,21.0,0.0,0.0,0.0,0.0,52.0,49.0,34.0,56.0,47.0
178,20.0,43.0,47.0,28.0,47.0,20.0,0.0,23.0,58.0,53.0,39.0,17.0,0.0,31.0,61.0,35.0,0.0,0.0,17.0,33.0,49.0,17.0,0.0,0.0,0.0,0.0,54.0,37.0,44.0,37.0,37.0
179,44.0,44.0,30.0,30.0,0.0,0.0,22.0,52.0,59.0,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,27.0,0.0,0.0,0.0,0.0,40.0,36.0,26.0,41.0,36.0
180,0.0,26.0,31.0,31.0,25.0,0.0,0.0,0.0,38.0,36.0,38.0,0.0,0.0,0.0,250.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,250.0,23.0,250.0,33.0,33.0
182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,24.0,0.0,28.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,49.0,25.0,39.0,35.0,25.0
183,26.0,0.0,250.0,25.0,0.0,26.0,26.0,26.0,250.0,39.0,0.0,25.0,0.0,0.0,31.0,23.0,39.0,0.0,0.0,0.0,31.0,23.0,0.0,0.0,0.0,0.0,40.0,0.0,24.0,0.0,0.0
184,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,26.0,25.0,29.0,26.0
185,0.0,0.0,22.0,29.0,29.0,0.0,0.0,0.0,0.0,23.0,22.0,0.0,0.0,0.0,0.0,21.0,23.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0
186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,22.0,36.0,17.0
187,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0
188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0
189,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0
190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,250.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,0.0
191,0.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,250.0,250.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0
192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,250.0,0.0,250.0
193,250.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0
196,0.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,250.0,0.0,250.0
201,250.0,250.0,0.0,0.0,0.0,250.0,250.0,250.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,250.0,250.0,0.0,20.0,250.0,0.0,250.0,250.0,250.0,250.0,250.0
205,250.0,250.0,0.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,0.0,0.0,250.0,250.0,250.0,0.0,0.0,250.0,0.0,0.0,0.0,250.0,250.0,250.0,250.0,0.0,0.0
206,0.0,250.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,0.0,0.0,0.0,250.0,250.0,250.0,0.0,0.0,0.0,0.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,0.0,250.0,0.0,0.0
207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,250.0,250.0,250.0
208,250.0,250.0,0.0,250.0,250.0,250.0,250.0,250.0,250.0,0.0,250.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,250.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0
209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
