,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290
139,52.0,23.0,23.0,0.0,28.0,23.0,34.0,0.0,0.0,0.0,0.0,28.0,28.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,41.0,41.0,50.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,37.0,40.0,54.0,40.0,50.0,50.0,45.0,15.0,21.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,37.0,42.0,40.0,36.0,49.0,45.0,45.0,62.0,41.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,33.0,33.0,33.0,36.0,36.0,36.0,43.0,43.0,62.0,62.0,62.0,47.0,47.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,38.0,33.0,53.0,53.0,38.0,68.0,38.0,55.0,66.0,67.0,67.0,41.0,41.0,59.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,53.0,53.0,38.0,55.0,67.0,66.0,66.0,59.0,59.0,37.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,50.0,50.0,50.0,28.0,60.0,79.0,54.0,54.0,54.0,48.0,35.0,35.0,35.0,36.0,36.0,0.0,36.0,49.0,49.0,44.0,49.0,49.0,60.0,79.0,54.0,54.0,64.0,48.0,48.0,35.0,40.0,40.0,40.0,40.0,49.0,49.0,49.0,73.0,66.0,80.0,80.0,71.0,50.0,50.0,50.0,47.0,42.0,40.0,40.0,40.0,40.0,42.0,49.0,73.0,73.0,66.0,62.0,80.0,76.0,57.0,65.0,64.0,50.0,39.0,39.0,42.0,42.0,49.0,49.0,50.0,50.0,64.0,76.0,57.0,57.0,57.0,57.0,50.0,39.0,42.0,42.0,49.0,49.0,67.0,75.0,79.0,79.0,79.0,66.0,66.0,67.0,67.0,58.0,58.0,79.0,79.0,65.0,65.0,66.0,67.0,67.0,58.0,58.0,72.0,83.0,87.0,87.0,87.0,77.0,89.0,71.0,69.0,83.0,86.0,76.0,77.0,89.0,72.0,72.0,86.0,86.0,81.0,81.0,81.0,70.0,65.0,79.0,100.0,100.0,86.0,86.0,86.0,72.0,72.0,72.0,67.0,72.0,72.0
140,50.0,0.0,22.0,0.0,22.0,31.0,31.0,0.0,0.0,0.0,0.0,32.0,31.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,19.0,35.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,33.0,22.0,57.0,57.0,66.0,66.0,54.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,41.0,45.0,43.0,24.0,66.0,51.0,58.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,39.0,51.0,59.0,43.0,24.0,65.0,70.0,48.0,59.0,65.0,61.0,56.0,59.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,30.0,39.0,59.0,54.0,67.0,75.0,45.0,62.0,66.0,65.0,61.0,65.0,39.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,39.0,48.0,60.0,38.0,44.0,42.0,62.0,66.0,58.0,66.0,50.0,52.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,60.0,64.0,33.0,0.0,42.0,64.0,65.0,67.0,43.0,57.0,18.0,37.0,0.0,0.0,0.0,29.0,54.0,63.0,0.0,39.0,69.0,62.0,59.0,100.0,69.0,59.0,37.0,50.0,18.0,0.0,0.0,0.0,0.0,0.0,58.0,63.0,64.0,64.0,67.0,76.0,77.0,67.0,57.0,57.0,50.0,31.0,27.0,0.0,0.0,40.0,59.0,58.0,68.0,69.0,66.0,53.0,70.0,86.0,68.0,61.0,57.0,44.0,34.0,34.0,0.0,0.0,54.0,59.0,69.0,66.0,66.0,26.0,70.0,68.0,61.0,58.0,55.0,43.0,37.0,44.0,46.0,54.0,66.0,56.0,68.0,71.0,68.0,75.0,75.0,68.0,64.0,44.0,46.0,67.0,75.0,68.0,72.0,73.0,78.0,59.0,64.0,68.0,68.0,77.0,87.0,78.0,82.0,100.0,82.0,70.0,68.0,76.0,87.0,83.0,82.0,84.0,86.0,86.0,68.0,70.0,81.0,82.0,82.0,82.0,79.0,71.0,83.0,86.0,88.0,88.0,82.0,79.0,100.0,100.0,88.0,81.0,100.0,69.0
141,20.0,18.0,18.0,0.0,22.0,32.0,32.0,0.0,0.0,0.0,22.0,30.0,30.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,30.0,33.0,61.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,29.0,30.0,46.0,38.0,44.0,44.0,65.0,55.0,55.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,43.0,43.0,46.0,40.0,52.0,65.0,65.0,69.0,68.0,24.0,24.0,31.0,31.0,31.0,0.0,0.0,0.0,0.0,31.0,32.0,46.0,46.0,40.0,52.0,57.0,57.0,57.0,69.0,68.0,68.0,68.0,52.0,52.0,31.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,46.0,40.0,57.0,57.0,57.0,60.0,66.0,64.0,64.0,70.0,70.0,68.0,52.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,40.0,53.0,53.0,60.0,60.0,52.0,76.0,70.0,70.0,65.0,65.0,65.0,48.0,0.0,0.0,0.0,0.0,35.0,0.0,50.0,50.0,50.0,54.0,54.0,53.0,61.0,76.0,76.0,76.0,68.0,68.0,65.0,48.0,48.0,48.0,0.0,0.0,35.0,35.0,35.0,65.0,65.0,61.0,54.0,79.0,79.0,76.0,68.0,68.0,35.0,35.0,35.0,0.0,0.0,0.0,55.0,55.0,75.0,65.0,65.0,61.0,79.0,79.0,65.0,65.0,65.0,35.0,35.0,28.0,28.0,28.0,61.0,55.0,55.0,75.0,75.0,55.0,55.0,61.0,80.0,80.0,65.0,41.0,41.0,41.0,35.0,28.0,28.0,61.0,61.0,68.0,68.0,75.0,61.0,80.0,80.0,62.0,62.0,62.0,35.0,35.0,35.0,59.0,59.0,46.0,68.0,64.0,73.0,62.0,62.0,62.0,68.0,68.0,75.0,59.0,59.0,79.0,73.0,73.0,87.0,68.0,68.0,75.0,75.0,75.0,85.0,85.0,87.0,87.0,87.0,87.0,72.0,72.0,75.0,85.0,86.0,84.0,84.0,85.0,85.0,72.0,81.0,86.0,84.0,89.0,82.0,82.0,85.0,85.0,89.0,89.0,87.0,87.0,83.0,88.0,100.0,87.0,87.0,89.0,89.0
142,23.0,0.0,30.0,0.0,29.0,29.0,30.0,0.0,0.0,0.0,29.0,29.0,35.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,25.0,32.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,34.0,34.0,60.0,58.0,58.0,46.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,42.0,42.0,35.0,35.0,54.0,65.0,48.0,48.0,39.0,36.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,43.0,51.0,51.0,58.0,54.0,65.0,65.0,60.0,65.0,65.0,65.0,42.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,51.0,51.0,58.0,58.0,67.0,22.0,62.0,69.0,69.0,60.0,65.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,34.0,51.0,51.0,31.0,31.0,62.0,69.0,69.0,60.0,51.0,51.0,45.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,45.0,59.0,59.0,27.0,23.0,28.0,60.0,58.0,58.0,60.0,34.0,34.0,25.0,0.0,0.0,0.0,0.0,0.0,38.0,38.0,55.0,57.0,57.0,75.0,75.0,69.0,56.0,56.0,32.0,34.0,25.0,0.0,0.0,0.0,46.0,46.0,69.0,68.0,55.0,57.0,81.0,70.0,70.0,57.0,56.0,32.0,38.0,38.0,0.0,0.0,0.0,47.0,70.0,69.0,68.0,68.0,62.0,68.0,75.0,70.0,57.0,35.0,35.0,37.0,29.0,29.0,0.0,64.0,47.0,70.0,70.0,38.0,28.0,65.0,67.0,60.0,61.0,58.0,47.0,41.0,48.0,0.0,64.0,64.0,50.0,67.0,64.0,68.0,72.0,74.0,58.0,46.0,52.0,48.0,61.0,77.0,77.0,61.0,70.0,65.0,70.0,65.0,70.0,66.0,75.0,75.0,81.0,100.0,80.0,78.0,81.0,73.0,73.0,79.0,83.0,81.0,81.0,85.0,78.0,66.0,80.0,80.0,83.0,100.0,85.0,78.0,71.0,100.0,80.0,83.0,100.0,100.0,100.0,100.0,100.0,100.0,72.0,69.0,69.0
143,0.0,0.0,41.0,0.0,18.0,30.0,31.0,0.0,0.0,0.0,0.0,0.0,39.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,37.0,26.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,30.0,31.0,52.0,62.0,35.0,67.0,41.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,38.0,39.0,42.0,43.0,35.0,35.0,63.0,61.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,39.0,43.0,43.0,58.0,69.0,70.0,48.0,69.0,61.0,64.0,64.0,52.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,44.0,44.0,41.0,62.0,69.0,54.0,54.0,56.0,69.0,63.0,63.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,54.0,41.0,62.0,62.0,61.0,62.0,62.0,71.0,73.0,56.0,56.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,28.0,54.0,54.0,61.0,21.0,21.0,61.0,73.0,71.0,73.0,73.0,59.0,59.0,23.0,0.0,0.0,0.0,0.0,55.0,0.0,32.0,66.0,66.0,65.0,61.0,73.0,63.0,63.0,43.0,43.0,23.0,23.0,0.0,0.0,0.0,48.0,55.0,71.0,71.0,77.0,67.0,83.0,83.0,79.0,79.0,43.0,43.0,32.0,32.0,0.0,33.0,0.0,48.0,48.0,74.0,70.0,77.0,67.0,69.0,81.0,79.0,58.0,58.0,43.0,43.0,35.0,0.0,33.0,66.0,66.0,70.0,74.0,70.0,69.0,81.0,81.0,68.0,66.0,66.0,43.0,35.0,28.0,28.0,63.0,55.0,70.0,42.0,75.0,75.0,79.0,66.0,67.0,67.0,67.0,72.0,63.0,80.0,79.0,79.0,85.0,85.0,80.0,67.0,72.0,72.0,80.0,80.0,89.0,86.0,86.0,88.0,80.0,76.0,76.0,83.0,83.0,83.0,86.0,88.0,88.0,79.0,84.0,83.0,83.0,81.0,81.0,82.0,84.0,84.0,84.0,90.0,90.0,87.0,82.0,81.0,89.0,90.0,87.0,81.0,82.0
144,59.0,22.0,36.0,0.0,0.0,38.0,38.0,0.0,0.0,0.0,0.0,38.0,38.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,32.0,22.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,19.0,52.0,52.0,37.0,37.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,31.0,31.0,40.0,40.0,40.0,29.0,37.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,31.0,40.0,40.0,29.0,29.0,29.0,25.0,62.0,62.0,56.0,56.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,38.0,38.0,57.0,57.0,45.0,45.0,59.0,62.0,62.0,56.0,56.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,31.0,31.0,32.0,57.0,57.0,45.0,59.0,59.0,57.0,57.0,57.0,46.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,31.0,31.0,32.0,32.0,32.0,26.0,57.0,57.0,44.0,44.0,51.0,46.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,45.0,45.0,53.0,57.0,57.0,44.0,44.0,51.0,51.0,17.0,17.0,0.0,0.0,0.0,53.0,53.0,69.0,69.0,45.0,53.0,72.0,75.0,68.0,57.0,50.0,35.0,35.0,21.0,21.0,0.0,42.0,53.0,53.0,69.0,69.0,69.0,62.0,72.0,72.0,59.0,59.0,50.0,45.0,24.0,24.0,0.0,0.0,42.0,55.0,60.0,47.0,47.0,30.0,59.0,59.0,59.0,56.0,45.0,43.0,31.0,41.0,51.0,51.0,39.0,39.0,60.0,67.0,67.0,70.0,70.0,64.0,64.0,41.0,41.0,50.0,75.0,69.0,69.0,64.0,64.0,64.0,64.0,61.0,62.0,68.0,75.0,80.0,78.0,76.0,79.0,79.0,69.0,69.0,79.0,81.0,81.0,76.0,85.0,70.0,70.0,75.0,75.0,81.0,82.0,85.0,83.0,76.0,79.0,100.0,100.0,100.0,100.0,46.0,77.0,85.0,85.0,71.0,72.0,72.0
145,34.0,30.0,32.0,24.0,26.0,33.0,17.0,0.0,0.0,0.0,30.0,38.0,0.0,16.0,0.0,0.0,0.0,27.0,29.0,29.0,30.0,0.0,18.0,30.0,29.0,32.0,0.0,0.0,0.0,31.0,31.0,29.0,30.0,37.0,18.0,0.0,36.0,35.0,36.0,35.0,35.0,35.0,33.0,0.0,29.0,31.0,29.0,32.0,44.0,17.0,17.0,19.0,39.0,38.0,38.0,43.0,44.0,44.0,35.0,36.0,33.0,29.0,31.0,32.0,32.0,32.0,38.0,43.0,15.0,17.0,20.0,22.0,21.0,45.0,51.0,44.0,44.0,43.0,42.0,42.0,32.0,31.0,33.0,35.0,34.0,34.0,19.0,20.0,32.0,19.0,40.0,48.0,45.0,44.0,43.0,47.0,51.0,51.0,49.0,40.0,36.0,32.0,30.0,35.0,37.0,34.0,33.0,38.0,16.0,17.0,21.0,36.0,49.0,27.0,27.0,42.0,43.0,47.0,39.0,52.0,43.0,48.0,36.0,34.0,38.0,40.0,38.0,34.0,33.0,36.0,17.0,44.0,40.0,36.0,46.0,26.0,42.0,45.0,43.0,45.0,45.0,40.0,48.0,43.0,43.0,39.0,42.0,38.0,36.0,38.0,38.0,39.0,38.0,40.0,26.0,27.0,27.0,35.0,41.0,47.0,40.0,24.0,40.0,27.0,21.0,41.0,42.0,42.0,41.0,48.0,27.0,40.0,50.0,38.0,48.0,51.0,51.0,47.0,40.0,24.0,24.0,18.0,18.0,43.0,42.0,43.0,47.0,46.0,46.0,40.0,50.0,47.0,50.0,53.0,52.0,24.0,24.0,24.0,20.0,49.0,43.0,44.0,45.0,44.0,46.0,54.0,53.0,56.0,50.0,47.0,55.0,52.0,43.0,25.0,20.0,43.0,49.0,45.0,46.0,46.0,51.0,46.0,54.0,29.0,47.0,55.0,50.0,47.0,47.0,49.0,43.0,43.0,48.0,51.0,42.0,51.0,25.0,41.0,55.0,51.0,55.0,49.0,54.0,50.0,56.0,50.0,42.0,61.0,51.0,55.0,60.0,58.0,54.0,54.0,50.0,30.0,52.0,64.0,63.0,63.0,65.0,65.0,61.0,54.0,55.0,64.0,65.0,65.0,67.0,68.0,61.0,55.0,63.0,64.0,68.0,68.0,68.0,59.0,58.0,64.0,66.0,68.0,68.0,69.0,64.0,63.0,68.0,67.0,63.0,62.0,62.0
146,44.0,44.0,60.0,28.0,28.0,28.0,57.0,0.0,0.0,28.0,28.0,46.0,46.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,38.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,28.0,28.0,38.0,38.0,33.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,32.0,32.0,32.0,33.0,26.0,26.0,66.0,45.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,26.0,32.0,32.0,36.0,36.0,26.0,26.0,22.0,55.0,55.0,55.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,38.0,38.0,36.0,36.0,22.0,22.0,22.0,51.0,50.0,51.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,38.0,38.0,38.0,23.0,23.0,23.0,23.0,57.0,57.0,51.0,50.0,50.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,36.0,36.0,36.0,29.0,29.0,23.0,23.0,54.0,52.0,61.0,61.0,50.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,36.0,36.0,36.0,29.0,29.0,29.0,29.0,52.0,52.0,55.0,61.0,24.0,24.0,35.0,35.0,35.0,30.0,30.0,30.0,30.0,49.0,49.0,49.0,45.0,45.0,58.0,53.0,55.0,55.0,24.0,24.0,24.0,35.0,31.0,31.0,30.0,30.0,54.0,54.0,49.0,49.0,36.0,58.0,57.0,62.0,62.0,21.0,21.0,33.0,33.0,37.0,41.0,41.0,41.0,27.0,27.0,27.0,27.0,36.0,54.0,57.0,63.0,63.0,21.0,21.0,21.0,37.0,37.0,37.0,41.0,54.0,54.0,27.0,27.0,51.0,54.0,63.0,63.0,34.0,56.0,46.0,46.0,49.0,46.0,46.0,46.0,46.0,54.0,54.0,56.0,56.0,56.0,56.0,49.0,49.0,49.0,46.0,71.0,68.0,68.0,71.0,71.0,69.0,62.0,62.0,62.0,65.0,65.0,66.0,68.0,68.0,69.0,69.0,69.0,62.0,65.0,79.0,79.0,75.0,75.0,76.0,72.0,66.0,66.0,79.0,81.0,76.0,76.0,66.0,66.0,81.0,81.0,81.0,72.0,72.0,66.0,72.0,72.0,72.0,73.0,72.0
147,45.0,28.0,42.0,0.0,0.0,38.0,54.0,0.0,0.0,0.0,0.0,38.0,54.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,49.0,44.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,40.0,45.0,46.0,66.0,60.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,37.0,28.0,39.0,41.0,52.0,58.0,51.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,39.0,28.0,29.0,50.0,63.0,49.0,55.0,48.0,54.0,47.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,26.0,33.0,49.0,61.0,49.0,58.0,55.0,55.0,45.0,34.0,40.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,23.0,22.0,41.0,35.0,28.0,42.0,56.0,49.0,47.0,55.0,44.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,38.0,47.0,18.0,35.0,28.0,42.0,60.0,64.0,61.0,56.0,44.0,46.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,44.0,50.0,30.0,100.0,100.0,61.0,33.0,31.0,44.0,18.0,0.0,0.0,0.0,0.0,37.0,42.0,49.0,55.0,60.0,39.0,75.0,100.0,100.0,63.0,31.0,27.0,21.0,0.0,0.0,22.0,0.0,27.0,44.0,58.0,62.0,52.0,29.0,84.0,100.0,66.0,63.0,51.0,23.0,33.0,24.0,0.0,0.0,45.0,54.0,64.0,53.0,48.0,74.0,67.0,69.0,53.0,25.0,45.0,25.0,44.0,0.0,0.0,47.0,62.0,54.0,67.0,69.0,58.0,62.0,59.0,55.0,56.0,35.0,38.0,52.0,100.0,66.0,65.0,100.0,66.0,56.0,56.0,57.0,53.0,72.0,76.0,100.0,100.0,100.0,100.0,66.0,58.0,65.0,76.0,77.0,100.0,100.0,75.0,69.0,65.0,100.0,78.0,100.0,100.0,78.0,80.0,74.0,100.0,78.0,100.0,100.0,100.0,74.0,100.0,100.0,100.0,100.0,80.0,100.0
148,28.0,0.0,0.0,0.0,0.0,43.0,43.0,0.0,0.0,0.0,0.0,23.0,23.0,58.0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,23.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,31.0,31.0,57.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,33.0,33.0,53.0,57.0,57.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,33.0,38.0,53.0,53.0,53.0,66.0,55.0,50.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,25.0,25.0,35.0,38.0,53.0,46.0,66.0,66.0,60.0,50.0,50.0,47.0,47.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,30.0,30.0,35.0,47.0,67.0,46.0,66.0,60.0,49.0,49.0,47.0,47.0,35.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,31.0,31.0,47.0,67.0,67.0,52.0,72.0,49.0,47.0,54.0,54.0,49.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,31.0,43.0,43.0,51.0,61.0,50.0,72.0,72.0,72.0,56.0,54.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,57.0,57.0,43.0,71.0,71.0,57.0,57.0,56.0,56.0,28.0,22.0,0.0,0.0,36.0,47.0,47.0,69.0,44.0,57.0,54.0,71.0,71.0,62.0,61.0,61.0,28.0,28.0,22.0,22.0,41.0,50.0,36.0,47.0,66.0,69.0,69.0,55.0,74.0,74.0,62.0,61.0,61.0,34.0,34.0,34.0,41.0,41.0,50.0,50.0,51.0,63.0,66.0,74.0,73.0,78.0,78.0,78.0,34.0,34.0,34.0,38.0,41.0,41.0,51.0,51.0,73.0,73.0,78.0,75.0,74.0,74.0,74.0,38.0,41.0,41.0,85.0,85.0,75.0,74.0,74.0,74.0,64.0,64.0,64.0,63.0,85.0,85.0,85.0,84.0,84.0,74.0,64.0,64.0,75.0,75.0,85.0,84.0,84.0,84.0,64.0,75.0,75.0,87.0,87.0,87.0,84.0,78.0,78.0,82.0,87.0,87.0,87.0,84.0,82.0,82.0,82.0,83.0,82.0,83.0
149,51.0,0.0,18.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,21.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,18.0,25.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,36.0,34.0,22.0,24.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,25.0,36.0,34.0,25.0,25.0,23.0,31.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,16.0,16.0,37.0,56.0,29.0,29.0,51.0,51.0,50.0,42.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,16.0,38.0,38.0,56.0,64.0,31.0,50.0,60.0,50.0,52.0,37.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,32.0,32.0,64.0,52.0,56.0,51.0,49.0,42.0,34.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,29.0,29.0,32.0,32.0,42.0,50.0,50.0,27.0,54.0,25.0,39.0,21.0,0.0,0.0,0.0,0.0,0.0,23.0,34.0,15.0,50.0,48.0,68.0,68.0,60.0,49.0,54.0,25.0,20.0,0.0,0.0,0.0,0.0,33.0,28.0,42.0,52.0,58.0,58.0,74.0,78.0,63.0,60.0,49.0,30.0,32.0,0.0,0.0,0.0,0.0,33.0,52.0,52.0,60.0,62.0,48.0,66.0,78.0,63.0,52.0,47.0,25.0,25.0,17.0,0.0,22.0,0.0,39.0,56.0,36.0,36.0,66.0,67.0,67.0,63.0,51.0,42.0,23.0,39.0,0.0,22.0,59.0,59.0,37.0,66.0,67.0,60.0,68.0,68.0,23.0,39.0,31.0,31.0,51.0,74.0,72.0,75.0,68.0,65.0,59.0,52.0,63.0,63.0,77.0,74.0,72.0,75.0,78.0,75.0,75.0,67.0,74.0,82.0,82.0,81.0,78.0,81.0,72.0,77.0,76.0,78.0,85.0,85.0,78.0,78.0,67.0,79.0,83.0,86.0,100.0,78.0,78.0,77.0,86.0,100.0,75.0,81.0,70.0
